,lambda1,lambda2,lambda3,mu1,mu2,mu3,q12,q13,q21,q23,q31,q32
1139,0.519080865881406,0.6234531115484421,0.4831761912000371,0.432242363144522,0.0256324372046648,0.43036069190886794,0.344373223744333,0.285629643499851,0.886492211185396,0.45212532728910404,0.107495415583253,0.811276859045029
1140,0.306867447267286,0.532086238116026,0.6506890261266379,0.0656077092973286,0.301838649880687,0.444100301275122,0.7507822383195161,0.227866303920746,0.612264930643141,0.853366823121905,0.192971732653677,0.345959002152085
1141,0.19616935570258603,0.300606277266052,0.536123077976517,0.00444116881608415,0.0465639371145698,0.43079390047396504,0.5452193316072229,0.6651777844876049,0.112034226208925,0.232079524733126,0.33650165814906396,0.8908871660009029
1142,0.48118304597679495,0.171185332031455,0.650105084727984,0.0525462245195048,0.160474595573116,0.521496747685376,0.856965530663729,0.751770329102874,0.5517403524369,0.7547220239415771,0.5618361514061689,0.50505903866142
1143,0.278082564317156,0.36117612879723293,0.451579995672219,0.0873595286099905,0.25046804283966395,0.072203484360995,0.21452544927597,0.83026578091085,0.7290931425988671,0.20600347537547398,0.699075334146619,0.829605542123318
1144,0.628725755617488,0.204517078269273,0.560253903092817,0.000941622579600926,0.0575446918398836,0.460981229803145,0.3669623436406261,0.12236033026128999,0.5518859658390279,0.5353982100263239,0.48072420060634596,0.8824894977733492
1145,0.412064488173928,0.563818329565693,0.40882202422246294,0.313641054005461,0.0635528264613258,0.161732230488689,0.288432485982776,0.21207350119948398,0.823303722590208,0.7296758715063331,0.398865331150591,0.304239090904593
1146,0.691940610781312,0.114900579655077,0.431222524954937,0.30765100069454,0.0928585266416397,0.313374437710292,0.51369889061898,0.13055654037743802,0.148449503257871,0.49741111118346504,0.193603281676769,0.845165879093111
1147,0.184422938995995,0.47910455277888103,0.557886177112814,0.0698267859897612,0.127938678622547,0.0220195896945348,0.7556192368268969,0.7234060892835259,0.25128446202725196,0.6524453962221739,0.626729868166149,0.24683675449341502
1148,0.214008440549951,0.37068135661073,0.579470551882405,0.0462125805975303,0.0234504197512741,0.35165143287588296,0.296132803335786,0.5751546893268821,0.213059535063803,0.606900468282402,0.396919862926006,0.53388026189059
1149,0.5622458029747939,0.690621878579259,0.289500689117704,0.23359305409690198,0.6165300973072171,0.221239038849595,0.482711558416486,0.34586945343762604,0.11256774812936801,0.173152801021934,0.5957964926958079,0.6770688220858571
1150,0.5020864442340099,0.661335839354433,0.343623735883739,0.129250088026346,0.37603911078831503,0.0629692982604046,0.834518757089972,0.143913222849369,0.520374834537506,0.206299276836216,0.6072481714189051,0.383748457208276
1151,0.174560994692147,0.24629377126228102,0.17699258775683102,0.16440256761139402,0.116181157255855,0.0202096951541195,0.8452861050143841,0.728502883575857,0.778676132112741,0.8535755194723609,0.673417514935136,0.659531958773732
1152,0.4586721522687,0.428153183241375,0.141880584671162,0.248429387492128,0.282269899953215,0.0352801328574297,0.447045818157494,0.815586864389479,0.252316720224917,0.777313195727766,0.657321334071457,0.7697351384907959
1153,0.471085730413906,0.13281534076668303,0.663517244826071,0.21746082840614103,0.0300334987244233,0.25133369113466003,0.6967114044353371,0.846829054318368,0.16161584183573702,0.5382713912054901,0.8474186606705191,0.49040377922356104
1154,0.40970628824783506,0.38280292716575803,0.36252512249862795,0.298519400438366,0.034305731907043,0.00598809148778854,0.444841186329722,0.8127661066129799,0.47414030544459795,0.6463351676240561,0.351475805975497,0.29361325819045303
1155,0.38669216724345506,0.499124030983076,0.33936429383931704,0.30713882650378493,0.00450190119898655,0.0760616019166795,0.5951155291870239,0.22901578135788395,0.558550945110619,0.7551102792844179,0.35266155172139396,0.140197319537401
1156,0.679824076890945,0.334257382543292,0.25394248025724697,0.318171233304533,0.18895865225777303,0.14010270736781302,0.671393577009439,0.87902354337275,0.50715517308563,0.5991699615493421,0.146122878789902,0.630063220113516
1157,0.2131055352767,0.6874440182093531,0.6179681549826639,0.0104723805200785,0.0293551570817115,0.40714172092134604,0.33379558641463497,0.6248097917065021,0.407897119410336,0.292265020869672,0.4872165011242029,0.449718633107841
1158,0.5282113907509479,0.470522985046264,0.248788155929651,0.36171449692661606,0.313366781635535,0.00789107410087057,0.8737370042130351,0.209481992945075,0.7824793361127379,0.5974095143377779,0.57759473901242,0.602666800655425
1159,0.427577938549221,0.683860029464122,0.342306452326011,0.0956811852375935,0.405444794072628,0.309274768250615,0.439195002987981,0.5246543969959021,0.616548739559948,0.894798663817346,0.184842162765563,0.35857066661119497
1160,0.395485575885978,0.329094733791426,0.10104657218325899,0.132820195724171,0.126757176837136,0.0822729453917576,0.542125571891665,0.6435380725190041,0.20527286343276502,0.43252736497670397,0.234051787666976,0.742188043147326
1161,0.507123095106799,0.666896482745651,0.556878508422524,0.407851030613146,0.273608457596667,0.5354019790283211,0.649875563010573,0.10876119192689698,0.6249344656243921,0.14837656393647197,0.78403685502708,0.277436938509345
1162,0.686899081221782,0.301528866118751,0.1813208263251,0.017086681098706,0.28543633846363,0.0281603357856982,0.775593138858676,0.455703657120466,0.41365356761962196,0.127659734524786,0.21005351915955497,0.24034923315048198
1163,0.5614108125120401,0.27208528095623497,0.416559418237302,0.0430200355797402,0.0349361913816898,0.109180529295211,0.578539127856493,0.691016762517393,0.391825880110264,0.668334036320448,0.8121248263865709,0.42685310896486106
1164,0.706153280057479,0.291814061452169,0.566175013519824,0.568467556649876,0.0985856871334985,0.47458371277160494,0.766207989118993,0.7821938786655659,0.679596420004964,0.7465889260172841,0.45091053415089793,0.7371195890009399
1165,0.664596680817194,0.32991787429666103,0.3403828250151131,0.531890704280766,0.280109156757406,0.0382234522362953,0.48487569075077797,0.35170023795217303,0.29940219167619897,0.8386346355080601,0.828731571882963,0.742851926013827
1166,0.38318022171035404,0.718247683544178,0.537584565011784,0.279734177086846,0.49408069851309205,0.362998941260478,0.372693375125527,0.3379709102213381,0.134739830158651,0.82490190025419,0.397323895618319,0.784692224301398
1167,0.43669129061745504,0.530932189754676,0.484515514511149,0.0362340159879036,0.410073650570933,0.344482307025487,0.59358399566263,0.7959956327453258,0.5072124226018789,0.145217059366405,0.52941587548703,0.44980739019811206
1168,0.15628023673081798,0.238062736878637,0.12801988286664698,0.034445605747431,0.151581831043992,0.10872826795745401,0.7751941403374079,0.32282802201807503,0.812889974750578,0.34718933328986196,0.5086964501068,0.618619680590928
1169,0.279811183360871,0.49848500398919,0.6725073474203239,0.18273862555156,0.10148449642041302,0.663028059018221,0.738967882655561,0.8999237485229971,0.897614205442369,0.558499087952077,0.33188423700630704,0.668043598905206
1170,0.72682906733593,0.7220393604482521,0.660530285590794,0.634036094342177,0.476434322465927,0.1704313095693,0.886712551303208,0.8521847115829592,0.16449433807283598,0.8070633938536049,0.16175740286707901,0.625671493634582
1171,0.455667277867906,0.540931981161702,0.163846805715002,0.0310030151214527,0.0219098886427557,0.150725109059311,0.743439940921962,0.814777166582644,0.13184291925281302,0.7937908943742509,0.10680040568113301,0.788690065965056
1172,0.538088715679478,0.14341022253036498,0.35456375173060206,0.0659892673189971,0.0258325502642034,0.273477261595262,0.6088132679462429,0.280521645396948,0.203504167310894,0.7066835848614571,0.619918818771839,0.22328647151589398
1173,0.622181273705792,0.69432973800227,0.434438415612094,0.0385933425760475,0.253965891655067,0.142824591776201,0.122108025662601,0.511060749925673,0.12251757048070401,0.418615634553134,0.122360147163272,0.6715035919100051
1174,0.18432779228314802,0.72153719029855,0.100106814343017,0.0171220487533826,0.6355393054654009,0.0460836624547375,0.20338979978114397,0.5276573047041889,0.850256641581655,0.795123451389372,0.782758222520351,0.7219881972298029
1175,0.30852444906719,0.500733223706484,0.501891882030759,0.245872702663998,0.32377131608966603,0.37468179393441,0.537581709958613,0.321058377809823,0.535663677752018,0.650279758311808,0.42042801771313004,0.5669585147872571
1176,0.23099710737122198,0.30955415545729903,0.32753229754511304,0.181686732313596,0.148023407544778,0.11365393948046401,0.278916248679161,0.522429337725043,0.620523386448622,0.7759514434263108,0.664000596292317,0.8612460082396871
1177,0.7211605332395992,0.6555014139204289,0.43124651867663505,0.6823188280212229,0.14840254693379298,0.305661805460222,0.57872579395771,0.749343395233154,0.877875206060708,0.8490760307759051,0.11251707579940598,0.812600485049188
1178,0.127088609335478,0.228090422628447,0.55439824569039,0.0631279162484624,0.191647641772468,0.0806798393197292,0.565197569876909,0.8762665698304771,0.543394318223,0.696134756319225,0.49289628304541105,0.353628870286048
1179,0.194532717652619,0.360806899340823,0.30931307484395804,0.137704382272405,0.302918926242701,0.064659259700204,0.636943812668324,0.5565682006999849,0.42228510044515105,0.6717575754970311,0.6988217895850539,0.213116740807891
1180,0.44506880104308894,0.453079567414243,0.699699527490884,0.10845526152142099,0.10273308687707801,0.36736778189027003,0.549673960916698,0.5017006970942021,0.41756209861487104,0.8772673688828949,0.28651089295744897,0.486738338880241
1181,0.728691648575477,0.15940437800716598,0.41768820113269606,0.629041905609278,0.0565877353755664,0.0220632314331139,0.7227572975680229,0.518574828654528,0.84518105275929,0.652350751310587,0.639569470286369,0.433768993616104
1182,0.6387163606891411,0.26190212030895105,0.23362469353480303,0.0973685791331547,0.0330805604494448,0.0603548424346224,0.505771129950881,0.343434343487024,0.779679482802749,0.14692534524947398,0.8611942289397121,0.103929762728512
1183,0.30906073936726897,0.319814775451086,0.6677817116538061,0.101344147772351,0.0609684455468063,0.165035027799542,0.726276015304029,0.503855443745852,0.5530385803431271,0.31175951436161997,0.20888835825026003,0.615475240536034
1184,0.41239861162146596,0.38619536408921706,0.532012181822211,0.284011834761915,0.0447123437808453,0.19254270620002198,0.870736281014979,0.394486100412905,0.33600025027990305,0.639984319545329,0.396310635097325,0.24836041349917698
1185,0.36502060597064,0.47916949006496007,0.277853598278016,0.25969157161064604,0.380194659676952,0.0027830823388385398,0.526085849665105,0.7667358679696921,0.6280726188793779,0.7321610556915401,0.7072764400392769,0.6723492357879879
1186,0.615482788551599,0.3643941742321479,0.597470331664663,0.130067014958032,0.025972155739116,0.110413939226092,0.249202824942768,0.389322107098997,0.734357138350606,0.422629320062697,0.124405940249562,0.48319645114243
1187,0.12318329863483099,0.418426777098794,0.449459040444344,0.0990270979911097,0.0494392429453323,0.151155582177556,0.194202022440732,0.665345074981451,0.8425928879529241,0.694050011783838,0.20929911043494898,0.510950104519725
1188,0.7215782774658871,0.5061684335093011,0.6239533249428499,0.0198902209611791,0.5002748454097179,0.0954844904729276,0.489048172719777,0.849996523559093,0.163351263850927,0.260691144689918,0.35200041532516496,0.6677714044228199
1189,0.266963139825966,0.702769383036066,0.19588799057295497,0.195862004873346,0.00221816421218227,0.0589492652804134,0.310707832686603,0.44448140077292897,0.8269678160548208,0.764373992197216,0.22230288032442302,0.37015223670750896
1190,0.611179219475016,0.3823425692389721,0.47018303196411604,0.222129933391517,0.340455263023443,0.224953810613981,0.472057378850877,0.31808681152761,0.230711063183844,0.37667706236243204,0.42304277494549797,0.16553183551877698
1191,0.541867693476379,0.443386798540596,0.479589266148396,0.068388822658532,0.28629229819167,0.0951414599409657,0.8627158327028159,0.240641197748482,0.33507256973534805,0.702789883501828,0.20848945006728198,0.464664542302489
1192,0.582891319806222,0.669178412193432,0.571489765231963,0.0613246089925461,0.0420772951496899,0.10236322369117401,0.25240110512822894,0.587491984851658,0.22765124067664103,0.759912997856736,0.30293435193598306,0.821695247478783
1193,0.6062480513541961,0.49380253154551595,0.6139037414477211,0.0510413429922827,0.181147032889589,0.480627943086739,0.163087155111134,0.182092238776386,0.4419010344892739,0.134944857656956,0.697371434792876,0.656682663969696
1194,0.6882357890228741,0.6597340922756121,0.7095738421846179,0.261425981899984,0.274860868948599,0.6173511563052011,0.502623407915235,0.607519054971635,0.101764506287873,0.692555461637676,0.6466684162616729,0.542530393786728
1195,0.184235341462772,0.330158870420419,0.46790489471983204,0.0678117658271568,0.0403555013318668,0.26546758113692,0.652743788808584,0.590098000690341,0.610562142170966,0.506445513851941,0.264043869636953,0.4976881004869939
1196,0.25725384561112197,0.116647489813622,0.3172730414127,0.15692801737296802,0.06024079304756099,0.00895040447448875,0.79808992203325,0.6574245037510991,0.16676784530282,0.528813885897398,0.572097338736057,0.5829909319058061
1197,0.39801380640594297,0.302325045058969,0.6162640784028921,0.234375328312534,0.0575356809165013,0.21006085384687803,0.29577285815030296,0.892176766321063,0.6397138301283121,0.203638979047537,0.446868853829801,0.594165001437068
1198,0.16915889717871302,0.24197133343201102,0.311213266416453,0.0202778524330724,0.144405414183411,0.0635543097899857,0.745677994936705,0.8738392407074571,0.875115004181862,0.380510362610221,0.8094783809036021,0.7305407229810951
1199,0.139347692409065,0.33062138840556105,0.356204369151965,0.0049689454147834105,0.0386990540755563,0.23650278061340302,0.719496407546103,0.15735086556524,0.171968125365675,0.194022258371115,0.353031326830387,0.218003828451037
1200,0.32539277162402896,0.49639198753051506,0.371004466488957,0.258590379273661,0.103766063012786,0.0254133857292625,0.744139566086233,0.595585973188281,0.493928366154432,0.830828025192022,0.21124326214194297,0.6100288517773149
1201,0.470629163957201,0.294072766678873,0.245706687613856,0.25867631972937805,0.0444130262731236,0.0217487336208566,0.6859884198755029,0.825723703578115,0.147668109275401,0.6883323974907399,0.171990725956857,0.535504366457462
1202,0.100369798000902,0.34193334016250393,0.29844226814108005,0.07052868593527101,0.0561396230732698,0.242994271877448,0.593627922423184,0.24004541244357802,0.4741374181583521,0.283935889229178,0.714560208842158,0.363362111523747
1203,0.329764455147088,0.6713317115302199,0.433096908186562,0.12407036328114301,0.47875647088916495,0.0481829841909912,0.37070196233689795,0.601540978997946,0.8706347735598678,0.5166580826044079,0.3705787617713211,0.432434246689081
1204,0.336812538837548,0.207198753315024,0.305906705060042,0.138915970312045,0.0227334200425211,0.272662965811516,0.524859187193215,0.5900590049102901,0.504188476130366,0.35126112326979597,0.323527818731964,0.8677914511412379
1205,0.636769573404454,0.31661618374288103,0.619321284419857,0.30424803307541604,0.06615388496327901,0.14537905536590398,0.6018655937165021,0.8330819772556421,0.791533508710563,0.668540241569281,0.29251408297568604,0.8263660134747621
1206,0.266932243921328,0.549440596245695,0.212144218364265,0.11969549444261302,0.5404244850073321,0.12967739038160903,0.6192326759919521,0.31579835470765805,0.12391452435404099,0.203357307985425,0.24449474196881102,0.6820080710574978
1207,0.598724427281413,0.508931850614026,0.35956221507163705,0.490650979167998,0.250202257075301,0.345408750661496,0.800465216860175,0.543438372388482,0.107549109496176,0.106173539161682,0.770557891950011,0.670718030259013
1208,0.592327332755085,0.652985200870316,0.47152318271575505,0.326663026741331,0.439162493371024,0.21330795333742303,0.6302041044458749,0.36649763938039503,0.126758387126029,0.45731814187020103,0.24333413727581502,0.75543504152447
1209,0.157367861464154,0.7194463438726959,0.655274728366639,0.105619142602768,0.253201363807387,0.130993203189148,0.24148567169904703,0.513622402027249,0.235837624967098,0.18008393310010395,0.129260522499681,0.47518516480922707
1210,0.42451458811527104,0.357256583361886,0.10584613765589901,0.11835799816120401,0.136638849359996,0.043111424057530996,0.8078615328297021,0.88509814646095,0.507190277054906,0.188439120724797,0.43489471711218397,0.8634455623105172
1211,0.557244499551598,0.3539775258861479,0.561874222184997,0.220542918609332,0.0383900324859245,0.533589540255766,0.501993660628796,0.818567536398768,0.21591849494725499,0.14477601125836403,0.567847459763289,0.492771419137716
1212,0.3275336062535639,0.559337975275703,0.571848322157748,0.234009648404493,0.4081622532340661,0.372284453695254,0.48644770886749,0.45085154436528707,0.541321946494281,0.608023985847831,0.580542497523129,0.8643205963075159
1213,0.64674972200999,0.666340561672114,0.223387204178143,0.33950172380820504,0.33713009244668,0.124440278600532,0.400961719080806,0.462507743574679,0.8082813963294029,0.7019792992621661,0.7388946434482929,0.7383554793894291
1214,0.232793953074142,0.409661759156734,0.436741035033483,0.000833295958684973,0.10048687460475698,0.278232964549393,0.480708836019039,0.161249586567283,0.654947207123041,0.47658287752419703,0.590617699362338,0.4651309998705979
1215,0.387576776414644,0.677593924303073,0.20995771579444397,0.15798513595139702,0.17661829726311704,0.0815999715251982,0.572568480484188,0.22493855301290802,0.12545640617609,0.571276674792171,0.5404085176065561,0.8999615745618941
1216,0.18790261317510198,0.163211104765069,0.28236707380507103,0.104188281102843,0.114949928959275,0.139675842966132,0.15775490384548901,0.647554668225348,0.643664498999715,0.221901981346309,0.220101344026625,0.5137407373636961
1217,0.6560202362923879,0.486362529424951,0.387573452277575,0.18334339192719198,0.43941599743360293,0.109286282624264,0.333867880143225,0.23710332587361302,0.609626291505992,0.520004459097981,0.8976754149422049,0.11403620466589899
1218,0.22773382964544003,0.283682875127997,0.368105172531214,0.0809267580397009,0.274311192169146,0.36251449267190394,0.24960566125810102,0.482732097990811,0.371544493548572,0.751481133885682,0.508521287888289,0.19653046708554
1219,0.5851322894077751,0.6578355756797829,0.6251286701066421,0.0609780343606148,0.5806007376400961,0.10663009657719699,0.265436049364507,0.204710290580988,0.871492265537381,0.40680150017142297,0.231378647498786,0.7641240052878859
1220,0.531869356874377,0.545264940292109,0.257590778337326,0.348459592907115,0.163569806157463,0.216666093037447,0.686558155156672,0.108167742192745,0.877555972896516,0.428584139607847,0.20660009458661102,0.6498601492494339
1221,0.689763557403348,0.23755183335160798,0.491373482262716,0.17966922097636998,0.199690823459347,0.274226170545277,0.563192062266171,0.359907728433609,0.156258288770914,0.515534887090325,0.127190537936986,0.750258269906044
1222,0.372357233618386,0.38741329435026295,0.6305824416549879,0.156523470526729,0.0791901490890157,0.0848235087967214,0.84510949999094,0.661598677374423,0.337463602796197,0.428421126678586,0.32471385300159494,0.8779653836041691
1223,0.47276085816323793,0.333035643650219,0.550263749365695,0.14248918537539002,0.0519484081129282,0.10289501515958802,0.174520350806415,0.830781354941428,0.23651188593357803,0.565052595362067,0.210116028785706,0.15535823144018698
1224,0.570047313582618,0.4094984248024411,0.722737834665459,0.39660276232055003,0.0725008511978653,0.22216324825075198,0.550625299103558,0.481157591938972,0.7066965207457541,0.113730159960687,0.320605079457164,0.21001245379447897
1225,0.6394667100440711,0.30420769125456004,0.130772765323054,0.13531252161464,0.27636812460850396,0.0517888471125378,0.7814675651490691,0.8079504709690809,0.345426392368972,0.750215583853424,0.448367452435195,0.313968413695693
1226,0.11255557609256402,0.39666989102726796,0.6217485758499239,0.10066995067410499,0.107506239730135,0.200139849238356,0.7311885058879849,0.38565380815416606,0.65011278539896,0.47559661287814403,0.575700967945158,0.8364660849794749
1227,0.42499059451045496,0.410466207514983,0.35675062599591906,0.21343717145217397,0.238999409179752,0.251212990225352,0.131476840004325,0.48547059483826205,0.544161666557193,0.669615844078362,0.826493787765503,0.525519170053303
1228,0.18878610608633603,0.35927828166401,0.10042140690842599,0.0273480985039977,0.261694758797954,0.0476590707918703,0.473832005262375,0.29971225000917895,0.533317458815873,0.775763176754117,0.32720952909439804,0.8578928235918281
1229,0.672486140828114,0.459451178503223,0.40954667378216997,0.6268540147061209,0.09446573727280401,0.37209734704278297,0.6071067631244661,0.8532310830429201,0.6939952490851279,0.255790828727186,0.500058651529253,0.3955416351556779
1230,0.4618147020065229,0.20813481913646698,0.19698428531643,0.0975286320944877,0.044229093087596996,0.0417116862286574,0.517310834862292,0.206275119446218,0.751927793398499,0.7405903315171601,0.45584843140095505,0.14627138189971398
1231,0.29356666673673304,0.6777716430090369,0.44954849467147107,0.16488676825004098,0.5533436771477479,0.0910649883088649,0.8887812355533241,0.7947372807189821,0.688234751485288,0.790965015627444,0.17779080066829897,0.44911674875765994
1232,0.526712214467116,0.37845756185473906,0.6852998893661422,0.0170468489548742,0.21733250782842004,0.10019814305467499,0.567866402864456,0.450295977666974,0.822878839448094,0.8428384991362691,0.7030539693310861,0.804435854963958
1233,0.262681799430866,0.6809021541546101,0.5276139955595139,0.206685574964591,0.507036309801257,0.13168237129374902,0.436127839609981,0.8216645365580921,0.274062432348728,0.544000765681267,0.290988728962839,0.205999035574496
1234,0.44502635690849296,0.159360264616553,0.216616952749901,0.29560957610294303,0.006209126505351379,0.0521808277928522,0.202175584621727,0.102943055890501,0.698936005495489,0.28549679312855,0.5383669052273039,0.381421975418925
1235,0.237929374470841,0.4943178046215329,0.313433255171403,0.0602421681911145,0.14841906578213698,0.0517086218142355,0.44109062384814,0.719289642758667,0.38507422581315004,0.844571717828512,0.746426391787827,0.210580834932625
1236,0.611474907496013,0.14918669221689904,0.254449471300468,0.226362526377136,0.0072282624015260095,0.0345035900616139,0.76359948143363,0.7967844272032378,0.18087579645216503,0.40770987272262604,0.116799891926348,0.45315369796007904
1237,0.20782651224406398,0.7299630481284108,0.5652587423170921,0.00961398114254784,0.38812525079307303,0.19230161952485397,0.256061248853803,0.263789301551878,0.816508639231324,0.603859435580671,0.539410115778446,0.102413863502443
1238,0.19172631089808398,0.204834465591703,0.278265194713604,0.0117313714334769,0.137450043182211,0.229656530209724,0.22677241489291197,0.8389599123969671,0.5783393336459991,0.700822323001921,0.21509004440158602,0.5582532128319139
1239,0.424408455556259,0.245648879283108,0.564007932553068,0.0763747975612364,0.0134694774142673,0.00852706764149729,0.297252233140171,0.176108828932047,0.814501472190022,0.202952557615936,0.141501182503998,0.38079969454556706
1240,0.517994896615855,0.563972453381866,0.290544224809855,0.34714385186032803,0.0212244686371744,0.00546044139216319,0.684062909707427,0.135198286920786,0.6777296213433149,0.581652308627963,0.646229919604957,0.163564187474549
1241,0.35919003229355395,0.594170020364691,0.458447782404255,0.312702275104032,0.410700512285824,0.150864010347811,0.18259939886629603,0.628515994921327,0.317680158279836,0.135000149346888,0.6769268760457641,0.37165069933980704
1242,0.304556374193635,0.55464611392701,0.6956065699714239,0.19626733340816602,0.329821121401787,0.0954297525189073,0.7244872801005842,0.392735220119357,0.422082667425275,0.142690251208842,0.7238739434629681,0.296486741676927
1243,0.233483297722414,0.43107310453895503,0.279064231924713,0.0351243245179651,0.0240371171248732,0.0691999442945306,0.757788770645857,0.28282082285732,0.525546298548579,0.17443769872188597,0.570970220118761,0.6361076349392529
1244,0.240625654039904,0.461836952397134,0.335591545829084,0.14550205986325,0.244510313564888,0.0225744804460472,0.718046179227531,0.47667886223644,0.398174838162959,0.478255872242153,0.338191865943372,0.7914559500291941
1245,0.711282753592823,0.5718034157971851,0.18136694399639997,0.544375677880953,0.0194778738828435,0.0223315561138355,0.435913053713739,0.753959823213518,0.8198122879490259,0.6271047532558439,0.6756520776078111,0.6072656510397789
1246,0.450088537130505,0.421570723408368,0.403041327563115,0.445395743544832,0.0396079759743162,0.12291950213973801,0.165484344772995,0.790910001844168,0.69879984986037,0.708553949929774,0.170202958770096,0.7107116259634499
1247,0.6721353208599611,0.158267830284312,0.728456982863136,0.14490678975802898,0.0319852738849303,0.127601717543696,0.15709511544555402,0.721080047264695,0.31951880827546103,0.41732011567801197,0.869639370031655,0.6998639279976488
1248,0.180624031631742,0.329042929501738,0.568831660286523,0.11561664069718199,0.153505666355786,0.0853650168832289,0.8583680154755708,0.11155807971954301,0.161760816723108,0.723103370144963,0.571128324046731,0.116535956226289
1249,0.6557948849699461,0.33883121795719506,0.45181886708829605,0.17378691665581,0.145981422513213,0.424753489951833,0.6292909162119029,0.7638120479881759,0.190445034764707,0.892285602726042,0.278722921013832,0.20010627433657602
1250,0.5062424993375321,0.473970640019979,0.331311920748558,0.127935523454182,0.135437569590943,0.15769082065798198,0.39053394254296997,0.31734670121222697,0.37454600092023604,0.588538753800094,0.774491185322404,0.307851587235928
1251,0.298918236398604,0.6534311832464301,0.16233070159098098,0.11332262558491199,0.506648729887017,0.0101295764819337,0.664964958280325,0.561322346702218,0.5437203885987401,0.249957054853439,0.265385401062667,0.35105353537946904
1252,0.252770390876103,0.7250923158763909,0.20605836072936698,0.0714308003061462,0.31956211943895,0.11018838378558198,0.33216054905206,0.46617908403277397,0.11360283754766,0.23957064803689698,0.8029518682509659,0.6141887931153179
1253,0.17127877032384303,0.6634507342148571,0.226481236799154,0.039811609700998,0.5955123535109489,0.0510545086173433,0.39139742385596,0.533542132377624,0.46084141246974497,0.516606621816754,0.11567565817385901,0.284084615856409
1254,0.45228427649475605,0.23943199751898603,0.49928604533430204,0.0379483409392663,0.0821121389375534,0.344065756764786,0.47170341778546604,0.237516211904585,0.728642118163407,0.16393694095313502,0.472335048951209,0.43833368830382796
1255,0.448603493636474,0.38459897960536205,0.686080829964485,0.44690895952889703,0.168543987550778,0.00844679981194428,0.421367255784571,0.5898883024230601,0.568969863094389,0.6291335670277479,0.7460857281461359,0.785573963262141
1256,0.13210181757574901,0.27203843969618896,0.7150224674958741,0.126978356526316,0.113230579857615,0.0804938306884362,0.36673958580941,0.733461356721818,0.8068095270544291,0.273225060291588,0.7855842852965,0.305790105089545
1257,0.40599155891221,0.14169814848341,0.5788910378259611,0.27471675599762,0.0631785839157641,0.21326212952454102,0.543343263864517,0.413760205172002,0.24500864520669002,0.24032422993332103,0.5065759250894191,0.742544867284596
1258,0.7274172091577199,0.334016893797088,0.442832286213525,0.53307055151229,0.0177107147944223,0.34936423832631297,0.7183496875688431,0.163077860698104,0.24855729080736605,0.48286591358482794,0.26188484467566003,0.666840480640531
1259,0.604300720314495,0.240979772328865,0.42158968163887,0.0186703256912136,0.151722714321888,0.35095364516738503,0.809096282720566,0.198744773864746,0.458210024051368,0.6738733595237141,0.399213242158294,0.37464652117341796
1260,0.40015346302185206,0.605883545100223,0.682045702484902,0.273964855642996,0.109830092618785,0.18352012392023803,0.188488327711821,0.8822616090998051,0.288987372256815,0.393091758899391,0.8667598769068721,0.18922499474138
1261,0.5246149276173669,0.7205531519954091,0.533665650314651,0.40318087693403004,0.362765227331433,0.363142571323918,0.46161094382405293,0.253500729054213,0.33044884949922604,0.882014336064458,0.520636581629515,0.6463827380910521
1262,0.15406715514604,0.6668220045906489,0.5787321180524301,0.0181956426153556,0.5479297968908521,0.561204028141556,0.426576117984951,0.174148968793452,0.284096224047244,0.619534099474549,0.5198044290766121,0.170787726156414
1263,0.101801694026217,0.492358106418978,0.5877819502353671,0.072496999668493,0.452991316786347,0.00319398134988918,0.403753500618041,0.37278597503900496,0.739000705629587,0.59560293443501,0.450221807509661,0.284558685682714
1264,0.6441185685084201,0.248411766274367,0.616880229548551,0.6374238456203101,0.21320215618455302,0.0136526955448884,0.21189740840345603,0.705709014087915,0.268051785603166,0.7475378224626179,0.6726788230240339,0.872943569533527
1265,0.1487281602039,0.27780118099879497,0.158321467821952,0.122115428789666,0.201552922210397,0.0198001997552232,0.571434397250414,0.19448619969189201,0.18011589590460103,0.509545748122036,0.7501856006681921,0.320263815112412
1266,0.49480767141562,0.337346979461145,0.5849660849012429,0.29892376795550296,0.307186509764748,0.175364514320884,0.8027610074728729,0.7773107692599301,0.69018028061837,0.387167322263122,0.6126880249008541,0.31075195148587204
1267,0.560592381714378,0.31704629322513894,0.511708479630761,0.10813650440336199,0.206639394382945,0.110082870599909,0.564793667197227,0.316859340667725,0.7497017065063121,0.787596196308732,0.4062906062230471,0.5811763416975739
1268,0.570325401660521,0.438067883956246,0.6140243371273391,0.17414495728297402,0.19679377033576398,0.163962447956436,0.779724191688001,0.600678724423051,0.341867199167609,0.6329114586114879,0.5254450030624871,0.750095771253109
1269,0.25724358834093397,0.2105369055341,0.436309484387748,0.24147047849435396,0.00403964314995075,0.378706053876646,0.268217833526433,0.381649670191109,0.168030988238752,0.32658477909863,0.33011619579046997,0.843196929991245
1270,0.35536190928192796,0.44434708133572703,0.218595711274538,0.26319201194597097,0.14515869555260402,0.11227203025347801,0.8855839813128109,0.570145808160305,0.31317150983959396,0.605258276499808,0.6554696181789039,0.35612042080611
1271,0.5712591272965071,0.18245162274222798,0.523497866184916,0.2886185273493211,0.0365563306871766,0.331125866399498,0.253810046054423,0.46271274387836503,0.19996417909860603,0.143198532611132,0.770408995449543,0.107171418890357
